reference_directional_segment_id,scope,travel_direction,signal_relative_direction,bin_count,starts_at_one,contiguous_index_from_reference,distance_ordered_from_reference,first_bin_start_zero,all_bin_ends_gt_starts,segment_length_ft,last_bin_end_ft_from_reference,length_difference_ft,travel_order_index_ok,qa_status
rds_oseg_rge_rc_0001864_rn_173712_24_325794_51_sgn_signal_003036_rc_0001864_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,16,TRUE,TRUE,TRUE,TRUE,TRUE,795.833,795.833,0.0,TRUE,pass
rds_oseg_rge_rc_0001864_rn_173712_24_325794_51_sgn_signal_003036_rc_0001864_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,16,TRUE,TRUE,TRUE,TRUE,TRUE,795.833,795.833,0.0,TRUE,pass
rds_oseg_rge_rc_0001864_sgn_signal_003036_rc_0001864_rn_173640_68_326051_26_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,2,TRUE,TRUE,TRUE,TRUE,TRUE,93.502,93.502,0.0,TRUE,pass
rds_oseg_rge_rc_0001864_sgn_signal_003036_rc_0001864_rn_173640_68_326051_26_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,2,TRUE,TRUE,TRUE,TRUE,TRUE,93.502,93.502,0.0,TRUE,pass
rds_oseg_rge_rc_0002027_sgn_signal_000273_rc_0002027_rn_182542_38_153220_87_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,21,TRUE,TRUE,TRUE,TRUE,TRUE,1045.516,1045.516,0.0,TRUE,pass
rds_oseg_rge_rc_0002027_sgn_signal_000273_rc_0002027_rn_182542_38_153220_87_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,21,TRUE,TRUE,TRUE,TRUE,TRUE,1045.516,1045.516,0.0,TRUE,pass
rds_oseg_rge_rc_0002479_sgn_signal_003263_rc_0002479_sgn_signal_003557_rc_0002479_signal_003557_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,20,TRUE,TRUE,TRUE,TRUE,TRUE,984.184,984.184,0.0,TRUE,pass
rds_oseg_rge_rc_0002479_sgn_signal_003263_rc_0002479_sgn_signal_003557_rc_0002479_signal_003557_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,20,TRUE,TRUE,TRUE,TRUE,TRUE,984.184,984.184,0.0,TRUE,pass
rds_oseg_rge_rc_0002479_sgn_signal_003557_rc_0002479_sgn_signal_003575_rc_0002479_signal_003557_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,26,TRUE,TRUE,TRUE,TRUE,TRUE,1272.279,1272.279,0.0,TRUE,pass
rds_oseg_rge_rc_0002479_sgn_signal_003557_rc_0002479_sgn_signal_003575_rc_0002479_signal_003557_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,26,TRUE,TRUE,TRUE,TRUE,TRUE,1272.279,1272.279,0.0,TRUE,pass
rds_oseg_rge_rc_0002761_rn_196856_91_322013_74_sgn_signal_000517_rc_0002761_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,9,TRUE,TRUE,TRUE,TRUE,TRUE,411.262,411.262,0.0,TRUE,pass
rds_oseg_rge_rc_0002761_rn_196856_91_322013_74_sgn_signal_000517_rc_0002761_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,9,TRUE,TRUE,TRUE,TRUE,TRUE,411.262,411.262,0.0,TRUE,pass
rds_oseg_rge_rc_0002852_rn_272082_04_127571_37_sgn_signal_002473_rc_0002852_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,3,TRUE,TRUE,TRUE,TRUE,TRUE,133.614,133.614,0.0,TRUE,pass
rds_oseg_rge_rc_0002852_rn_272082_04_127571_37_sgn_signal_002473_rc_0002852_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,3,TRUE,TRUE,TRUE,TRUE,TRUE,133.614,133.614,0.0,TRUE,pass
rds_oseg_rge_rc_0002852_sgn_signal_002473_rc_0002852_rn_271939_41_128219_25_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,43,TRUE,TRUE,TRUE,TRUE,TRUE,2105.438,2105.438,0.0,TRUE,pass
rds_oseg_rge_rc_0002852_sgn_signal_002473_rc_0002852_rn_271939_41_128219_25_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,43,TRUE,TRUE,TRUE,TRUE,TRUE,2105.438,2105.438,0.0,TRUE,pass
rds_oseg_rge_rc_0002874_rn_82442_20_129446_55_sgn_signal_001810_rc_0002874_signal_001810_01_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,7,TRUE,TRUE,TRUE,TRUE,TRUE,322.556,322.556,0.0,TRUE,pass
rds_oseg_rge_rc_0002874_sgn_signal_001810_rc_0002874_rn_82112_63_129562_11_signal_001810_01_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,17,TRUE,TRUE,TRUE,TRUE,TRUE,824.331,824.331,0.0,TRUE,pass
rds_oseg_rge_rc_0002941_sgn_signal_002326_rc_0002941_rn_174213_70_251125_06_signal_002326_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,65,TRUE,TRUE,TRUE,TRUE,TRUE,3200.553,3200.553,0.0,TRUE,pass
rds_oseg_rge_rc_0002941_sgn_signal_002326_rc_0002941_rn_174213_70_251125_06_signal_002326_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,65,TRUE,TRUE,TRUE,TRUE,TRUE,3200.553,3200.553,0.0,TRUE,pass
rds_oseg_rge_rc_0002941_sgn_signal_002979_rc_0002941_sgn_signal_002326_rc_0002941_signal_002326_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,47,TRUE,TRUE,TRUE,TRUE,TRUE,2347.924,2347.924,0.0,TRUE,pass
rds_oseg_rge_rc_0002941_sgn_signal_002979_rc_0002941_sgn_signal_002326_rc_0002941_signal_002326_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,47,TRUE,TRUE,TRUE,TRUE,TRUE,2347.924,2347.924,0.0,TRUE,pass
rds_oseg_rge_rc_0003080_rn_186709_15_185391_32_sgn_signal_001364_rc_0003080_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,8,TRUE,TRUE,TRUE,TRUE,TRUE,371.843,371.843,0.0,TRUE,pass
rds_oseg_rge_rc_0003080_rn_186709_15_185391_32_sgn_signal_001364_rc_0003080_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,8,TRUE,TRUE,TRUE,TRUE,TRUE,371.843,371.843,0.0,TRUE,pass
rds_oseg_rge_rc_0003150_rn_82438_71_129433_99_sgn_signal_001810_rc_0003150_signal_001810_01_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,7,TRUE,TRUE,TRUE,TRUE,TRUE,324.344,324.344,0.0,TRUE,pass
rds_oseg_rge_rc_0003150_sgn_signal_001810_rc_0003150_rn_82098_88_129556_69_signal_001810_01_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,18,TRUE,TRUE,TRUE,TRUE,TRUE,862.086,862.086,0.0,TRUE,pass
rds_oseg_rge_rc_0003167_sgn_signal_000363_rc_0003167_rn_173624_71_166617_37_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,20,TRUE,TRUE,TRUE,TRUE,TRUE,990.828,990.828,0.0,TRUE,pass
rds_oseg_rge_rc_0003167_sgn_signal_000363_rc_0003167_rn_173624_71_166617_37_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,20,TRUE,TRUE,TRUE,TRUE,TRUE,990.828,990.828,0.0,TRUE,pass
rds_oseg_rge_rc_0003227_rn_273256_14_125270_22_sgn_signal_003769_rc_0003227_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,9,TRUE,TRUE,TRUE,TRUE,TRUE,421.462,421.462,0.0,TRUE,pass
rds_oseg_rge_rc_0003227_rn_273256_14_125270_22_sgn_signal_003769_rc_0003227_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,9,TRUE,TRUE,TRUE,TRUE,TRUE,421.462,421.462,0.0,TRUE,pass
rds_oseg_rge_rc_0003286_rn_161251_83_314085_83_sgn_signal_001966_rc_0003286_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,45,TRUE,TRUE,TRUE,TRUE,TRUE,2238.119,2238.119,0.0,TRUE,pass
rds_oseg_rge_rc_0003286_rn_161251_83_314085_83_sgn_signal_001966_rc_0003286_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,45,TRUE,TRUE,TRUE,TRUE,TRUE,2238.119,2238.119,0.0,TRUE,pass
rds_oseg_rge_rc_0003286_sgn_signal_001963_rc_0003286_rn_163611_05_312375_94_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,18,TRUE,TRUE,TRUE,TRUE,TRUE,892.613,892.613,0.0,TRUE,pass
rds_oseg_rge_rc_0003286_sgn_signal_001963_rc_0003286_rn_163611_05_312375_94_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,18,TRUE,TRUE,TRUE,TRUE,TRUE,892.613,892.613,0.0,TRUE,pass
rds_oseg_rge_rc_0003286_sgn_signal_001966_rc_0003286_sgn_signal_001963_rc_0003286_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,131,TRUE,TRUE,TRUE,TRUE,TRUE,6525.513,6525.513,0.0,TRUE,pass
rds_oseg_rge_rc_0003286_sgn_signal_001966_rc_0003286_sgn_signal_001963_rc_0003286_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,131,TRUE,TRUE,TRUE,TRUE,TRUE,6525.513,6525.513,0.0,TRUE,pass
rds_oseg_rge_rc_0003311_sgn_signal_001533_rc_0003311_rn_255326_10_113062_40_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,7,TRUE,TRUE,TRUE,TRUE,TRUE,320.82,320.82,0.0,TRUE,pass
rds_oseg_rge_rc_0003311_sgn_signal_001533_rc_0003311_rn_255326_10_113062_40_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,7,TRUE,TRUE,TRUE,TRUE,TRUE,320.82,320.82,0.0,TRUE,pass
rds_oseg_rge_rc_0003409_sgn_signal_002326_rc_0003409_rn_174226_20_251131_48_signal_002326_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,65,TRUE,TRUE,TRUE,TRUE,TRUE,3223.571,3223.571,0.0,TRUE,pass
rds_oseg_rge_rc_0003409_sgn_signal_002326_rc_0003409_rn_174226_20_251131_48_signal_002326_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,65,TRUE,TRUE,TRUE,TRUE,TRUE,3223.571,3223.571,0.0,TRUE,pass
rds_oseg_rge_rc_0003409_sgn_signal_002979_rc_0003409_sgn_signal_002326_rc_0003409_signal_002326_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,46,TRUE,TRUE,TRUE,TRUE,TRUE,2292.235,2292.235,0.0,TRUE,pass
rds_oseg_rge_rc_0003409_sgn_signal_002979_rc_0003409_sgn_signal_002326_rc_0003409_signal_002326_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,46,TRUE,TRUE,TRUE,TRUE,TRUE,2292.235,2292.235,0.0,TRUE,pass
rds_oseg_rge_rc_0003436_rn_187743_22_172207_30_sgn_signal_002663_rc_0003436_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,102,TRUE,TRUE,TRUE,TRUE,TRUE,5087.759,5087.759,0.0,TRUE,pass
rds_oseg_rge_rc_0003436_rn_187743_22_172207_30_sgn_signal_002663_rc_0003436_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,102,TRUE,TRUE,TRUE,TRUE,TRUE,5087.759,5087.759,0.0,TRUE,pass
rds_oseg_rge_rc_0003516_sgn_signal_000270_rc_0003516_sgn_signal_000363_rc_0003516_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,70,TRUE,TRUE,TRUE,TRUE,TRUE,3469.794,3469.794,0.0,TRUE,pass
rds_oseg_rge_rc_0003516_sgn_signal_000270_rc_0003516_sgn_signal_000363_rc_0003516_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,70,TRUE,TRUE,TRUE,TRUE,TRUE,3469.794,3469.794,0.0,TRUE,pass
rds_oseg_rge_rc_0003534_sgn_signal_001480_rc_0003534_sgn_signal_002664_rc_0003534_signal_002664_01_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,51,TRUE,TRUE,TRUE,TRUE,TRUE,2521.944,2521.944,0.0,TRUE,pass
rds_oseg_rge_rc_0003544_sgn_signal_000963_rc_0003544_rn_192331_94_324087_20_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,142,TRUE,TRUE,TRUE,TRUE,TRUE,7064.642,7064.642,0.0,TRUE,pass
rds_oseg_rge_rc_0003544_sgn_signal_000963_rc_0003544_rn_192331_94_324087_20_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,142,TRUE,TRUE,TRUE,TRUE,TRUE,7064.642,7064.642,0.0,TRUE,pass
rds_oseg_rge_rc_0003656_rn_286668_88_97781_63_sgn_signal_003463_rc_0003656_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,25,TRUE,TRUE,TRUE,TRUE,TRUE,1203.299,1203.299,0.0,TRUE,pass
rds_oseg_rge_rc_0003656_rn_286668_88_97781_63_sgn_signal_003463_rc_0003656_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,25,TRUE,TRUE,TRUE,TRUE,TRUE,1203.299,1203.299,0.0,TRUE,pass
rds_oseg_rge_rc_0003767_sgn_signal_001480_rc_0003767_sgn_signal_002664_rc_0003767_signal_002664_01_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,51,TRUE,TRUE,TRUE,TRUE,TRUE,2509.49,2509.49,0.0,TRUE,pass
rds_oseg_rge_rc_0003819_sgn_signal_002621_rc_0003819_rn_187731_13_172479_00_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,46,TRUE,TRUE,TRUE,TRUE,TRUE,2276.312,2276.312,0.0,TRUE,pass
rds_oseg_rge_rc_0003819_sgn_signal_002621_rc_0003819_rn_187731_13_172479_00_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,46,TRUE,TRUE,TRUE,TRUE,TRUE,2276.312,2276.312,0.0,TRUE,pass
rds_oseg_rge_rc_0003911_rn_162505_22_259154_55_sgn_signal_002285_rc_0003911_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,103,TRUE,TRUE,TRUE,TRUE,TRUE,5115.727,5115.727,0.0,TRUE,pass
rds_oseg_rge_rc_0003911_rn_162505_22_259154_55_sgn_signal_002285_rc_0003911_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,103,TRUE,TRUE,TRUE,TRUE,TRUE,5115.727,5115.727,0.0,TRUE,pass
rds_oseg_rge_rc_0004040_rn_206661_46_309764_77_sgn_signal_000990_rc_0004040_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,2,TRUE,TRUE,TRUE,TRUE,TRUE,55.874,55.874,0.0,TRUE,pass
rds_oseg_rge_rc_0004040_rn_206661_46_309764_77_sgn_signal_000990_rc_0004040_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,2,TRUE,TRUE,TRUE,TRUE,TRUE,55.874,55.874,0.0,TRUE,pass
rds_oseg_rge_rc_0004040_sgn_signal_000990_rc_0004040_rn_206747_06_309801_62_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,6,TRUE,TRUE,TRUE,TRUE,TRUE,252.567,252.567,0.0,TRUE,pass
rds_oseg_rge_rc_0004040_sgn_signal_000990_rc_0004040_rn_206747_06_309801_62_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,6,TRUE,TRUE,TRUE,TRUE,TRUE,252.567,252.567,0.0,TRUE,pass
rds_oseg_rge_rc_0004330_sgn_signal_003310_rc_0004330_sgn_signal_003324_rc_0004330_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,9,TRUE,TRUE,TRUE,TRUE,TRUE,437.931,437.931,0.0,TRUE,pass
rds_oseg_rge_rc_0004330_sgn_signal_003310_rc_0004330_sgn_signal_003324_rc_0004330_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,9,TRUE,TRUE,TRUE,TRUE,TRUE,437.931,437.931,0.0,TRUE,pass
rds_oseg_rge_rc_0004479_sgn_signal_003828_rc_0004479_rn_283201_84_118961_85_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,43,TRUE,TRUE,TRUE,TRUE,TRUE,2123.044,2123.044,0.0,TRUE,pass
rds_oseg_rge_rc_0004479_sgn_signal_003828_rc_0004479_rn_283201_84_118961_85_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,43,TRUE,TRUE,TRUE,TRUE,TRUE,2123.044,2123.044,0.0,TRUE,pass
rds_oseg_rge_rc_0004522_sgn_signal_002201_rc_0004522_sgn_signal_002171_rc_0004522_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,64,TRUE,TRUE,TRUE,TRUE,TRUE,3152.724,3152.724,0.0,TRUE,pass
rds_oseg_rge_rc_0004522_sgn_signal_002201_rc_0004522_sgn_signal_002171_rc_0004522_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,64,TRUE,TRUE,TRUE,TRUE,TRUE,3152.724,3152.724,0.0,TRUE,pass
rds_oseg_rge_rc_0004574_rn_119930_74_354750_90_sgn_signal_001229_rc_0004574_signal_001229_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,80,TRUE,TRUE,TRUE,TRUE,TRUE,3951.736,3951.736,0.0,TRUE,pass
rds_oseg_rge_rc_0004574_rn_119930_74_354750_90_sgn_signal_001229_rc_0004574_signal_001229_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,80,TRUE,TRUE,TRUE,TRUE,TRUE,3951.736,3951.736,0.0,TRUE,pass
rds_oseg_rge_rc_0004574_sgn_signal_001229_rc_0004574_rn_123277_45_353697_80_signal_001229_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,155,TRUE,TRUE,TRUE,TRUE,TRUE,7718.59,7718.59,0.0,TRUE,pass
rds_oseg_rge_rc_0004574_sgn_signal_001229_rc_0004574_rn_123277_45_353697_80_signal_001229_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,155,TRUE,TRUE,TRUE,TRUE,TRUE,7718.59,7718.59,0.0,TRUE,pass
rds_oseg_rge_rc_0004626_rn_188336_12_229311_82_sgn_signal_000211_rc_0004626_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,47,TRUE,TRUE,TRUE,TRUE,TRUE,2319.234,2319.234,0.0,TRUE,pass
rds_oseg_rge_rc_0004626_rn_188336_12_229311_82_sgn_signal_000211_rc_0004626_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,47,TRUE,TRUE,TRUE,TRUE,TRUE,2319.234,2319.234,0.0,TRUE,pass
rds_oseg_rge_rc_0004760_rn_179498_73_259228_76_sgn_signal_002569_rc_0004760_signal_002569_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,117,TRUE,TRUE,TRUE,TRUE,TRUE,5822.615,5822.615,0.0,TRUE,pass
rds_oseg_rge_rc_0004760_rn_179498_73_259228_76_sgn_signal_002569_rc_0004760_signal_002569_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,117,TRUE,TRUE,TRUE,TRUE,TRUE,5822.615,5822.615,0.0,TRUE,pass
rds_oseg_rge_rc_0004760_sgn_signal_002569_rc_0004760_rn_180531_51_260461_77_signal_002569_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,5,TRUE,TRUE,TRUE,TRUE,TRUE,230.044,230.044,0.0,TRUE,pass
rds_oseg_rge_rc_0004760_sgn_signal_002569_rc_0004760_rn_180531_51_260461_77_signal_002569_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,5,TRUE,TRUE,TRUE,TRUE,TRUE,230.044,230.044,0.0,TRUE,pass
rds_oseg_rge_rc_0004901_sgn_signal_001819_rc_0004901_sgn_signal_002696_rc_0004901_signal_002696_01_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,32,TRUE,TRUE,TRUE,TRUE,TRUE,1565.544,1565.544,0.0,TRUE,pass
rds_oseg_rge_rc_0004901_sgn_signal_002696_rc_0004901_rn_80984_69_129733_33_signal_002696_01_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,38,TRUE,TRUE,TRUE,TRUE,TRUE,1855.921,1855.921,0.0,TRUE,pass
rds_oseg_rge_rc_0004928_rn_268654_13_134337_18_sgn_signal_002463_rc_0004928_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,7,TRUE,TRUE,TRUE,TRUE,TRUE,344.762,344.762,0.0,TRUE,pass
rds_oseg_rge_rc_0004928_rn_268654_13_134337_18_sgn_signal_002463_rc_0004928_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,7,TRUE,TRUE,TRUE,TRUE,TRUE,344.762,344.762,0.0,TRUE,pass
rds_oseg_rge_rc_0004970_rn_180063_08_268221_04_sgn_signal_002351_rc_0004970_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,54,TRUE,TRUE,TRUE,TRUE,TRUE,2664.013,2664.013,0.0,TRUE,pass
rds_oseg_rge_rc_0004970_rn_180063_08_268221_04_sgn_signal_002351_rc_0004970_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,54,TRUE,TRUE,TRUE,TRUE,TRUE,2664.013,2664.013,0.0,TRUE,pass
rds_oseg_rge_rc_0004992_rn_42127_01_136713_71_sgn_signal_002189_rc_0004992_signal_002189_01_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,13,TRUE,TRUE,TRUE,TRUE,TRUE,646.555,646.555,0.0,TRUE,pass
rds_oseg_rge_rc_0004992_sgn_signal_002189_rc_0004992_sgn_signal_002170_rc_0004992_signal_002189_01_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,15,TRUE,TRUE,TRUE,TRUE,TRUE,728.2,728.2,0.0,TRUE,pass
rds_oseg_rge_rc_0005421_sgn_signal_001339_rc_0005421_rn_175270_14_199538_47_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,61,TRUE,TRUE,TRUE,TRUE,TRUE,3003.941,3003.941,0.0,TRUE,pass
rds_oseg_rge_rc_0005421_sgn_signal_001339_rc_0005421_rn_175270_14_199538_47_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,61,TRUE,TRUE,TRUE,TRUE,TRUE,3003.941,3003.941,0.0,TRUE,pass
rds_oseg_rge_rc_0005526_rn_89599_10_230541_09_sgn_signal_000059_rc_0005526_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,67,TRUE,TRUE,TRUE,TRUE,TRUE,3322.621,3322.621,0.0,TRUE,pass
rds_oseg_rge_rc_0005526_rn_89599_10_230541_09_sgn_signal_000059_rc_0005526_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,67,TRUE,TRUE,TRUE,TRUE,TRUE,3322.621,3322.621,0.0,TRUE,pass
rds_oseg_rge_rc_0005601_sgn_signal_001698_rc_0005601_sgn_signal_001680_rc_0005601_signal_001698_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,45,TRUE,TRUE,TRUE,TRUE,TRUE,2246.591,2246.591,0.0,TRUE,pass
rds_oseg_rge_rc_0005601_sgn_signal_001698_rc_0005601_sgn_signal_001680_rc_0005601_signal_001698_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,45,TRUE,TRUE,TRUE,TRUE,TRUE,2246.591,2246.591,0.0,TRUE,pass
rds_oseg_rge_rc_0005604_sgn_signal_001819_rc_0005604_sgn_signal_002696_rc_0005604_signal_002696_01_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,32,TRUE,TRUE,TRUE,TRUE,TRUE,1568.294,1568.294,0.0,TRUE,pass
rds_oseg_rge_rc_0005604_sgn_signal_002696_rc_0005604_rn_80982_68_129720_76_signal_002696_01_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,38,TRUE,TRUE,TRUE,TRUE,TRUE,1857.372,1857.372,0.0,TRUE,pass
rds_oseg_rge_rc_0005616_rn_166083_34_255191_20_sgn_signal_002335_rc_0005616_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,209,TRUE,TRUE,TRUE,TRUE,TRUE,10420.225,10420.225,0.0,TRUE,pass
rds_oseg_rge_rc_0005616_rn_166083_34_255191_20_sgn_signal_002335_rc_0005616_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,209,TRUE,TRUE,TRUE,TRUE,TRUE,10420.225,10420.225,0.0,TRUE,pass
rds_oseg_rge_rc_0005626_sgn_signal_001698_rc_0005626_sgn_signal_001680_rc_0005626_signal_001698_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,45,TRUE,TRUE,TRUE,TRUE,TRUE,2206.633,2206.633,0.0,TRUE,pass
rds_oseg_rge_rc_0005626_sgn_signal_001698_rc_0005626_sgn_signal_001680_rc_0005626_signal_001698_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,45,TRUE,TRUE,TRUE,TRUE,TRUE,2206.633,2206.633,0.0,TRUE,pass
